date,open,high,low,close
2024-09-16 07:00:00,1.11148,1.11148,1.11098,1.11117
2024-09-16 07:15:00,1.11118,1.1113,1.11097,1.11107
2024-09-16 07:30:00,1.11106,1.11199,1.11106,1.11187
2024-09-16 07:45:00,1.11188,1.112,1.11135,1.11151
2024-09-16 08:00:00,1.1115,1.11192,1.1114,1.11188
2024-09-16 08:15:00,1.11188,1.11233,1.11184,1.11228
2024-09-16 08:30:00,1.11227,1.11233,1.11195,1.11217
2024-09-16 08:45:00,1.11217,1.11263,1.112,1.11229
2024-09-16 09:00:00,1.1123,1.11293,1.11196,1.1128
2024-09-16 09:15:00,1.11281,1.1129,1.11256,1.11281
2024-09-16 09:30:00,1.11282,1.11295,1.11215,1.11222
2024-09-16 09:45:00,1.11223,1.11236,1.11182,1.11207
2024-09-16 10:00:00,1.11206,1.11258,1.11204,1.11244
2024-09-16 10:15:00,1.11244,1.11279,1.11243,1.11268
2024-09-16 10:30:00,1.11268,1.11284,1.1121,1.1121
2024-09-16 10:45:00,1.1121,1.11234,1.11202,1.11221
2024-09-16 11:00:00,1.11222,1.11259,1.11196,1.11198
2024-09-16 11:15:00,1.11199,1.11215,1.11161,1.11207
2024-09-16 11:30:00,1.11208,1.11256,1.11203,1.11236
2024-09-16 11:45:00,1.11236,1.11242,1.11233,1.11239
2024-09-16 12:00:00,1.11271,1.11287,1.11232,1.11265
2024-09-16 12:15:00,1.11266,1.11301,1.11238,1.11297
2024-09-16 12:30:00,1.11298,1.11328,1.11166,1.11202
2024-09-16 12:45:00,1.11202,1.11254,1.112,1.1125
2024-09-16 13:00:00,1.11251,1.11271,1.11235,1.11266
2024-09-16 13:15:00,1.11265,1.11316,1.11244,1.11308
2024-09-16 13:30:00,1.11307,1.11378,1.11302,1.11324
2024-09-16 13:45:00,1.11323,1.11324,1.11266,1.11296
2024-09-16 14:00:00,1.11296,1.11301,1.11206,1.11248
2024-09-16 14:15:00,1.11249,1.11286,1.11246,1.11279
2024-09-16 14:30:00,1.11279,1.11308,1.11189,1.11196
2024-09-16 14:45:00,1.11196,1.11252,1.11182,1.11239
2024-09-16 15:00:00,1.11238,1.11239,1.11192,1.11217
2024-09-16 15:15:00,1.11218,1.11246,1.11205,1.11232
2024-09-16 15:30:00,1.11232,1.1124,1.11168,1.11205
2024-09-16 15:45:00,1.11204,1.11228,1.11172,1.11227
2024-09-16 16:00:00,1.11227,1.11269,1.11211,1.11212
2024-09-16 16:15:00,1.11212,1.11246,1.11196,1.11242
2024-09-16 16:30:00,1.11244,1.11281,1.1124,1.1128
2024-09-16 16:45:00,1.1128,1.11302,1.11261,1.1129
2024-09-16 17:00:00,1.11291,1.11301,1.1124,1.1124
2024-09-16 17:15:00,1.11241,1.11258,1.1121,1.11224
2024-09-16 17:30:00,1.11222,1.11226,1.11163,1.11201
2024-09-16 17:45:00,1.11202,1.1124,1.11182,1.11234
2024-09-16 18:00:00,1.11236,1.11245,1.11205,1.11208
2024-09-16 18:15:00,1.1121,1.11237,1.11201,1.11232
2024-09-16 18:30:00,1.11232,1.11246,1.11223,1.11224
2024-09-16 18:45:00,1.11222,1.1123,1.11198,1.1121
2024-09-16 19:00:00,1.1121,1.11226,1.11194,1.11194
2024-09-16 19:15:00,1.11195,1.11232,1.11188,1.11217
2024-09-16 19:30:00,1.11218,1.11268,1.11214,1.1126
2024-09-16 19:45:00,1.1126,1.11299,1.11258,1.11291
2024-09-16 20:00:00,1.1129,1.11304,1.11281,1.11295
2024-09-16 20:15:00,1.11295,1.11304,1.11287,1.11299
2024-09-16 20:30:00,1.11298,1.11332,1.11296,1.11329
2024-09-16 20:45:00,1.11329,1.11336,1.11324,1.11329
2024-09-16 21:00:00,1.11329,1.1133,1.11318,1.11318
2024-09-16 21:15:00,1.11318,1.11322,1.11315,1.11319
2024-09-16 21:30:00,1.1132,1.11327,1.11315,1.11321
2024-09-16 21:45:00,1.1132,1.11322,1.11314,1.11315
2024-09-16 22:00:00,1.11318,1.11319,1.11281,1.11296
2024-09-16 22:15:00,1.11297,1.11299,1.11283,1.11289
2024-09-16 22:30:00,1.11289,1.11291,1.11278,1.11284
2024-09-16 22:45:00,1.11283,1.11289,1.1127,1.11275
2024-09-16 23:00:00,1.11275,1.11286,1.11249,1.11249
2024-09-16 23:15:00,1.1125,1.1127,1.11235,1.11269
2024-09-16 23:30:00,1.11269,1.11288,1.11267,1.11286
2024-09-16 23:45:00,1.11285,1.11301,1.1128,1.11294
2024-09-17 00:00:00,1.11294,1.11314,1.11284,1.11294
2024-09-17 00:15:00,1.11295,1.113,1.1126,1.11275
2024-09-17 00:30:00,1.11275,1.11294,1.11246,1.11246
2024-09-17 00:45:00,1.11245,1.11245,1.1122,1.11231
2024-09-17 01:00:00,1.1123,1.11244,1.11228,1.11235
2024-09-17 01:15:00,1.11242,1.11254,1.11237,1.11237
2024-09-17 01:30:00,1.11238,1.11277,1.11237,1.11269
2024-09-17 01:45:00,1.1127,1.11295,1.11256,1.1128
2024-09-17 02:00:00,1.11279,1.11294,1.11272,1.11284
2024-09-17 02:15:00,1.11285,1.11292,1.1125,1.11289
2024-09-17 02:30:00,1.1129,1.11296,1.1128,1.1129
2024-09-17 02:45:00,1.1129,1.11299,1.11272,1.11273
2024-09-17 03:00:00,1.11272,1.11275,1.11236,1.11262
2024-09-17 03:15:00,1.11262,1.11286,1.11261,1.11267
2024-09-17 03:30:00,1.11266,1.1127,1.1124,1.11246
2024-09-17 03:45:00,1.11246,1.11255,1.11228,1.1124
2024-09-17 04:00:00,1.1124,1.11245,1.11224,1.11229
2024-09-17 04:15:00,1.11228,1.11235,1.11218,1.11234
2024-09-17 04:30:00,1.11234,1.11243,1.11228,1.1124
2024-09-17 04:45:00,1.1124,1.11247,1.1123,1.11246
2024-09-17 05:00:00,1.11245,1.1125,1.11222,1.11232
2024-09-17 05:15:00,1.11233,1.1126,1.1123,1.11258
2024-09-17 05:30:00,1.11258,1.1129,1.11255,1.11282
2024-09-17 05:45:00,1.11283,1.11284,1.11254,1.11269
2024-09-17 06:00:00,1.11269,1.11313,1.11258,1.11308
2024-09-17 06:15:00,1.11308,1.1131,1.1127,1.11301
2024-09-17 06:30:00,1.11301,1.11335,1.11292,1.11311
2024-09-17 06:45:00,1.11311,1.1132,1.1121,1.1121
2024-09-17 07:00:00,1.11211,1.1123,1.11159,1.11172
2024-09-17 07:15:00,1.11173,1.11255,1.11162,1.1124
2024-09-17 07:30:00,1.11241,1.1136,1.11241,1.1136
2024-09-17 07:45:00,1.11359,1.1138,1.11314,1.11364
2024-09-17 08:00:00,1.11363,1.11371,1.11332,1.11358
2024-09-17 08:15:00,1.11358,1.11369,1.11333,1.11339
2024-09-17 08:30:00,1.1134,1.11401,1.11338,1.11392
2024-09-17 08:45:00,1.11393,1.11465,1.11374,1.11448
2024-09-17 09:00:00,1.11449,1.1145,1.11371,1.114
2024-09-17 09:15:00,1.11398,1.11402,1.11378,1.11396
2024-09-17 09:30:00,1.11398,1.11401,1.11348,1.11358
2024-09-17 09:45:00,1.11358,1.11384,1.11348,1.11382
2024-09-17 10:00:00,1.11382,1.114,1.11377,1.11384
2024-09-17 10:15:00,1.11383,1.11383,1.1134,1.11365
2024-09-17 10:30:00,1.11366,1.11383,1.11318,1.11343
2024-09-17 10:45:00,1.11342,1.11358,1.11326,1.11344
2024-09-17 11:00:00,1.11344,1.11352,1.11304,1.11322
2024-09-17 11:15:00,1.11322,1.11355,1.11314,1.11344
2024-09-17 11:30:00,1.11345,1.1138,1.1134,1.11378
2024-09-17 11:45:00,1.11377,1.1143,1.1137,1.11386
2024-09-17 12:00:00,1.11388,1.1142,1.11375,1.1139
2024-09-17 12:15:00,1.11391,1.114,1.1132,1.1134
2024-09-17 12:30:00,1.1134,1.1144,1.11203,1.1124
2024-09-17 12:45:00,1.1124,1.11267,1.1118,1.1125
2024-09-17 13:00:00,1.1125,1.11279,1.11153,1.1126
2024-09-17 13:15:00,1.11259,1.11274,1.11192,1.11196
2024-09-17 13:30:00,1.11196,1.11218,1.11152,1.11211
2024-09-17 13:45:00,1.1121,1.11226,1.11119,1.11132
2024-09-17 14:00:00,1.11132,1.11268,1.11132,1.11266
2024-09-17 14:15:00,1.11267,1.11284,1.11218,1.11244
2024-09-17 14:30:00,1.11242,1.11274,1.11222,1.11237
2024-09-17 14:45:00,1.11236,1.1128,1.11202,1.11247
2024-09-17 15:00:00,1.11248,1.11264,1.11164,1.11198
2024-09-17 15:15:00,1.11198,1.1123,1.11158,1.11198
2024-09-17 15:30:00,1.11198,1.11228,1.11163,1.11173
2024-09-17 15:45:00,1.11173,1.11202,1.11154,1.11175
2024-09-17 16:00:00,1.11175,1.11209,1.11165,1.11195
2024-09-17 16:15:00,1.11196,1.11196,1.11152,1.11178
2024-09-17 16:30:00,1.11179,1.11218,1.11164,1.112
2024-09-17 16:45:00,1.112,1.1121,1.11185,1.11196
2024-09-17 17:00:00,1.11196,1.11211,1.1111,1.11148
2024-09-17 17:15:00,1.11147,1.11179,1.11145,1.11162
2024-09-17 17:30:00,1.11161,1.11162,1.11115,1.11131
2024-09-17 17:45:00,1.1113,1.11169,1.11122,1.11164
2024-09-17 18:00:00,1.11163,1.11191,1.11156,1.1118
2024-09-17 18:15:00,1.1118,1.11188,1.1116,1.11174
2024-09-17 18:30:00,1.11173,1.11212,1.11168,1.11212
2024-09-17 18:45:00,1.11212,1.11227,1.11205,1.11224
2024-09-17 19:00:00,1.11225,1.11236,1.11197,1.11207
2024-09-17 19:15:00,1.11216,1.11218,1.1118,1.11182
2024-09-17 19:30:00,1.11181,1.11188,1.11151,1.11163
2024-09-17 19:45:00,1.11163,1.11167,1.1115,1.11158
2024-09-17 20:00:00,1.11159,1.11168,1.11153,1.11165
2024-09-17 20:15:00,1.11165,1.1117,1.11154,1.11156
2024-09-17 20:30:00,1.11157,1.11165,1.11134,1.11138
2024-09-17 20:45:00,1.11138,1.11144,1.11127,1.11134
2024-09-17 21:00:00,1.1115,1.1117,1.11137,1.11155
2024-09-17 21:15:00,1.11152,1.11158,1.11148,1.11156
2024-09-17 21:30:00,1.11154,1.11157,1.11149,1.1115
2024-09-17 21:45:00,1.11151,1.11154,1.11143,1.11143
2024-09-17 22:00:00,1.11144,1.11154,1.11139,1.11153
2024-09-17 22:15:00,1.11152,1.11164,1.11148,1.11161
2024-09-17 22:30:00,1.11162,1.11179,1.11161,1.11178
2024-09-17 22:45:00,1.11178,1.11188,1.11174,1.11182
2024-09-17 23:00:00,1.11183,1.11196,1.11182,1.11196
2024-09-17 23:15:00,1.11195,1.11224,1.11195,1.11224
2024-09-17 23:30:00,1.11222,1.11238,1.1122,1.11238
2024-09-17 23:45:00,1.11238,1.1124,1.11222,1.11222
